,Address,Category,Latitude,Longitude,Name,Neighborhood
3,Alfonso XIII 139,Pharmacy,40.465736961462866,-3.674161062798939,Farmacia,Nueva España
4,,Pharmacy,40.46759796142578,-3.678144931793213,Antigua Farmacia de San Miguel,Nueva España
5,Colombia 6,Pharmacy,40.457267,-3.676517,Herbolario El Reco,Nueva España
0,"Avenida de Burgos, 34",Food,40.479832769010876,-3.6749918230495626,Cafetería Galicia,Castilla
1,,Food,40.479233,-3.680508,Burger King,Castilla
2,,Food,40.48064990746996,-3.6753545883370085,Vegetal,Castilla
3,"Av de Burgos, 26, 28036 Madrid",Food,40.47669218405865,-3.675171348143745,Alimentacion blanco,Castilla
4,Avenida de Burgos 28,Food,40.478715,-3.674794,Karrakela,Castilla
5,Avenida de burgos,Food,40.480708157030996,-3.674146205812296,Wok Wang,Castilla
6,Carrera de San Francisco 8,Food,40.47744254167866,-3.6748940128995073,La Taberna Herrante,Castilla
7,Avenida De Burgos 38,Food,40.47952168333333,-3.67516925,Cafetería La Real,Castilla
8,Avenida de Burgos 44,Food,40.479796308403145,-3.6755824013961633,Galicia II,Castilla
9,"avenida de Burgos, 40",Food,40.48063152691156,-3.6758597404202265,Cafetería Medranda,Castilla
10,"Calle del Arte, 18, 28033 Madrid",Food,40.484027066404785,-3.675265444376168,Meson Pepe's,Castilla
11,,Food,40.47833251953125,-3.674099922180176,Chiringuito Barbs!,Castilla
12,Avenida De San Luis 166,Food,40.47918,-3.671687,Bar El Rstribo,Castilla
13,Avenida De Burgos 18-20,Food,40.47686798561756,-3.675374445288012,La Clásica,Castilla
14,Avenida de San Luis 166,Food,40.479065,-3.671617,Nachoos & Tacoos,Castilla
15,,Food,40.478780251924,-3.6751366811549357,Tren Urola,Castilla
16,,Food,40.48078089503295,-3.674735536300808,Matuya,Castilla
17,,Food,40.47858666787382,-3.672160361267501,Club Gastronomico,Castilla
18,,Food,40.48091201039944,-3.674468108168068,Asian Garden,Castilla
19,,Food,40.480819,-3.674968,Estrella Central,Castilla
20,Avenida De Burgos 34,Food,40.47988510131836,-3.674938440322876,Restaurante Nova Galicia,Castilla
21,"Avenida de Burgos, 16",Food,40.475494,-3.6752486,Mapamundi,Castilla
22,Avenida de Burgos 16,Food,40.47519109597394,-3.6759092654061942,Cafeteria El Paso,Castilla
23,,Food,40.47651292703246,-3.6760242933443887,Yuca,Castilla
24,Avenida de Burgos 28,Food,40.4789,-3.675173,La estación,Castilla
25,"Av. San Luis, 166",Food,40.47924766976345,-3.671832852381978,Telepescaíto,Castilla
26,Calle Yuca,Food,40.47652816772461,-3.675978183746338,"Cervecería ""Cies""",Castilla
0,"General Díaz Porlier, 8",Food & Drink Shop,40.47847565194022,-3.676934443521457,Carnicería Charcutería Mariano y Tomás,Castilla
1,"Lope De Rueda, 32",Food & Drink Shop,40.4803397370803,-3.678316238248382,herbolario sol de invierno,Castilla
2,"Pza. Andrés Manjón, s/n",Food & Drink Shop,40.478806403938265,-3.684738278388977,Mercado de San Cristobal,Castilla
3,,Food & Drink Shop,40.47942251515574,-3.6739827792476754,Supermercado Super-Mor,Castilla
0,"C/ Bambú, 14",Metro Station,40.476806966461915,-3.676377832889557,Metro Bambú,Castilla
1,,Metro Station,40.481007373837095,-3.67618660622496,Bambu,Castilla
0,C/ Hnos Garcia Noblejas 1,Arts & Entertainment,40.47714602523778,-3.6725020596292155,Salon de juegos Victoria,Castilla
0,,Athletics & Sports,40.47650146484375,-3.675522565841675,Instalación deportiva Básica De Padel,Castilla
1,,Athletics & Sports,40.48048,-3.672255,Padel,Castilla
2,,Athletics & Sports,40.48031780714989,-3.6736163094798675,Príncipe Sports 2,Castilla
3,Avenida De Burgos,Athletics & Sports,40.476526872788234,-3.675151538432941,Campo Futbol Sala,Castilla
0,['España'],Hospital,40.48352,-3.67996,San Camilo,Castilla
0,['España'],School,40.47902461471328,-3.684354423112734,Colorin Colorado,Castilla
0,Avenida de Burgos,Bank,40.475007027700286,-3.6758003105011614,BBVA,Castilla
1,,Bank,40.47814695700557,-3.683794262317857,Banco Caixa Geral,Castilla
2,,Bank,40.476267,-3.6813259,Banesto,Castilla
0,"['Madrid Madrid', 'España']",Pharmacy,40.474847,-3.675815,Farmacia Avenida Burgos 16,Castilla
0,"C. Jerónima Llorente, 38",Food,40.45463543703032,-3.70711817648895,Taberna Terras Galegas,Bellas Vistas
1,Santa Juliana 51,Food,40.45241305959108,-3.7070186724117242,Cervecería Polar,Bellas Vistas
2,C. Castilla,Food,40.45312,-3.707916,As de Bastos,Bellas Vistas
3,"C. Pamplona, 19",Food,40.45463827645724,-3.7056536128559414,Casa Adriano,Bellas Vistas
4,Santa Juliana 57,Food,40.45242816342607,-3.7075493603702516,Naveira do Mar,Bellas Vistas
5,Castilla 15,Food,40.45299102524775,-3.7052762202317724,El Mirador de Castilla,Bellas Vistas
6,C. Jerônima Llorente,Food,40.45540201783823,-3.70634163769849,Cafeteria Riveira,Bellas Vistas
7,"C. Jerónima Llorente, 66",Food,40.452916057547895,-3.7085107205820207,Gaztemanu,Bellas Vistas
8,Calle Lope de Haro 8,Food,40.457302,-3.7023594,La Cachiterie,Bellas Vistas
9,"C. Francos Rodríguez, 46",Food,40.456504,-3.705875,Dersim Evin Kebap & Pizza,Bellas Vistas
10,"Av. de Pablo Iglesias, 94",Food,40.456995983439235,-3.711750237382017,Restaurante La Dehesa,Bellas Vistas
11,"Calle de Numancia, 33",Food,40.45545600483278,-3.7113189003222944,El Café De Numancia,Bellas Vistas
12,"C. Villamil, 6",Food,40.45706489978448,-3.705398634614799,Luas Irish Tavern,Bellas Vistas
13,"C. Bravo Murillo, 151",Food,40.451093855546006,-3.7032958754831187,Dunkin' Coffee Bravo Murillo,Bellas Vistas
14,calle Francos Rodríguez 42,Food,40.456886,-3.7045045,Bonjour,Bellas Vistas
15,"C. Lérida, 30",Food,40.45390254314378,-3.700813515824603,Los Álamos Food Premium Restaurant,Bellas Vistas
16,Calle Francos Rodriguez 11,Food,40.455721,-3.704375,Levadura Madre,Bellas Vistas
17,"C. Villaamil, 4",Food,40.45688307624961,-3.7051649232278328,Ondiñas do Mendo,Bellas Vistas
18,"C. de Ávila, 14",Food,40.45267622427877,-3.7005609078034314,Naomi Japonés,Bellas Vistas
19,,Food,40.45419537979789,-3.703383301250136,Restaurante Cerveceria La Cibeles,Bellas Vistas
20,"Av. del Doctor Federico Rubio y Galí, 78",Food,40.45290734685947,-3.7128148654494617,"Tony Roma's Ribs, Seafood, & Steaks",Bellas Vistas
21,,Food,40.455733207714076,-3.7042157804598537,Cachito's,Bellas Vistas
22,Santa Juliana Nº 6,Food,40.452319230173806,-3.70388925075531,Cerveceria el Alamo,Bellas Vistas
23,"C. Bravo Murillo, 190",Food,40.45467453551918,-3.7027773238431676,La Antigua Churreria,Bellas Vistas
24,Francos Rodríguez 69,Food,40.45752784182868,-3.71207993936689,Madrid Delicia,Bellas Vistas
25,,Food,40.45460445945562,-3.702704444409923,Real Stambul Kebab,Bellas Vistas
26,Bravo Murillo 179,Food,40.45325077266848,-3.7030092306907907,Cafeteria Estrecho,Bellas Vistas
27,"C. La Coruña, 7",Food,40.45546543442754,-3.701138648753884,Elbe,Bellas Vistas
28,"C. Santa Juliana, 2",Food,40.45240192695234,-3.703337308819384,La Tabernita de Domínguez,Bellas Vistas
29,,Food,40.453232,-3.713009,Entre Naranjos,Bellas Vistas
30,Numancia 2,Food,40.45330931964553,-3.7130022438160215,City Flower,Bellas Vistas
31,Teruel 16,Food,40.451604,-3.702063,Iguazu,Bellas Vistas
32,"C. Alvarado, 11",Food,40.45061401519829,-3.7045180530846267,La Taberna de Domínguez,Bellas Vistas
33,C/ Berrugete 2,Food,40.45546,-3.703309,Condado de Salvatierra,Bellas Vistas
34,,Food,40.45688697182154,-3.703700434572871,Veira Do Mar,Bellas Vistas
35,Bravo Murillo 165,Food,40.4525317710628,-3.7029175152845326,Don Kebap Royal,Bellas Vistas
36,"C. Francos Rodríguez, 10",Food,40.454807,-3.70343,Chipa,Bellas Vistas
37,Francos Rodriguez 8,Food,40.454511912032935,-3.703269331947594,Pizza Hut,Bellas Vistas
38,"C. Berruguete, 3",Food,40.4555588417803,-3.70344962508991,Restaurante Los Aros,Bellas Vistas
39,Calle Bravo Murillo 168,Food,40.45341204559263,-3.7028332778548085,KFC,Bellas Vistas
40,"C. de Juan de Olías, 28",Food,40.454199672274754,-3.7020623172555043,Gloria,Bellas Vistas
41,"C. Almansa, 74",Food,40.449848281172805,-3.710324506091537,Burger King,Bellas Vistas
42,"Francos Rodríguez, 40",Food,40.45660522846821,-3.7050318717956543,Bar La Pampa,Bellas Vistas
43,Bravo Murillo,Food,40.45001507310278,-3.7039531516118873,TGB (The Good Burguer),Bellas Vistas
44,"Avenida Doctor Federico Rubio Y Galí,33",Food,40.451338747314026,-3.709310058556423,Kebab Rania,Bellas Vistas
45,,Food,40.44886736414621,-3.7047410422433593,La Esquina Caribeña,Bellas Vistas
46,Bravo Murillo 173,Food,40.453041030230196,-3.703041987382263,llaollao,Bellas Vistas
47,C. Bravo Murillo,Food,40.45043889998574,-3.7033058088683313,Panaderia Granier,Bellas Vistas
48,"Francos Rodríguez, 36",Food,40.456285083015814,-3.7048440719104705,Domino's Pizza,Bellas Vistas
49,Glorieta Rocío Durcal,Food,40.457355322782014,-3.7118094473113095,Frisbee (Pi),Bellas Vistas
0,San Raimundo,Food & Drink Shop,40.45348873863949,-3.7064407474398537,Supermercado Dia,Bellas Vistas
1,Bravo Murillo 179,Food & Drink Shop,40.4532910191467,-3.7031757831573486,Casa Elías,Bellas Vistas
2,C/ Pamplona 63,Food & Drink Shop,40.45646644804453,-3.7079501152038574,La Sirena,Bellas Vistas
3,Jeronima Llorente 69,Food & Drink Shop,40.45249119652388,-3.7084378500675186,Hiper Usera,Bellas Vistas
4,Jeronima Llorente 74,Food & Drink Shop,40.45223355208726,-3.709252663894964,AhorraMas,Bellas Vistas
5,"C. de Bravo Murillo, 192",Food & Drink Shop,40.45489285263516,-3.7026462533080684,Dealz,Bellas Vistas
6,,Food & Drink Shop,40.456696,-3.7086015,Mi Alcampo,Bellas Vistas
7,,Food & Drink Shop,40.456768,-3.7069407,Prima Prix,Bellas Vistas
8,Calle Pamplona,Food & Drink Shop,40.455012944623135,-3.7075805234095895,Alimentacion Chino,Bellas Vistas
9,Calle jeronima llorente 75,Food & Drink Shop,40.45237975202851,-3.709062270526234,Serglui,Bellas Vistas
10,Calle san Raimundo 7,Food & Drink Shop,40.4518538399782,-3.7037301659237416,Supermercado DIA,Bellas Vistas
11,Francos rodriguez,Food & Drink Shop,40.45521468710567,-3.703769807752067,DIA %,Bellas Vistas
12,Santa Engracia,Food & Drink Shop,40.44932232874042,-3.705424881788144,la frutería de Santa Engracia,Bellas Vistas
13,"Manuel Luna, 4",Food & Drink Shop,40.455988651830445,-3.7022832604361953,Cava del Estrecho (La),Bellas Vistas
14,Villaamil 25,Food & Drink Shop,40.45827897904582,-3.7064506584246604,Frutería Fresco & Verde,Bellas Vistas
15,"C. Lope de Haro, 16",Food & Drink Shop,40.45747788974893,-3.7034289067030928,Mercadona,Bellas Vistas
16,calle San Enrique 16,Food & Drink Shop,40.45473306336631,-3.7090573147779975,Rey del Pollo,Bellas Vistas
17,,Food & Drink Shop,40.45757547119732,-3.7121795322528537,Dia %,Bellas Vistas
18,,Food & Drink Shop,40.457175,-3.70225,La Plaza De Dia,Bellas Vistas
19,,Food & Drink Shop,40.452792,-3.700943,Fruteria Alberto,Bellas Vistas
20,,Food & Drink Shop,40.457436,-3.705815,"Alimentacion Chino ""Tomrija""",Bellas Vistas
21,,Food & Drink Shop,40.45016901287612,-3.7047311315932254,Pastelería Dominicana,Bellas Vistas
22,Santa Matilde 4,Food & Drink Shop,40.44978590179335,-3.7081256427254794,La reina de las tortillas,Bellas Vistas
23,calle teruel 15,Food & Drink Shop,40.45142423202322,-3.701520183105132,el chino alimentación,Bellas Vistas
24,"C. Villaamil, 27",Food & Drink Shop,40.45835611277833,-3.7065894124156618,DIA,Bellas Vistas
25,"Bravo Murillo, 139",Food & Drink Shop,40.45044708251953,-3.703629732131958,Mercadillo Bravo Murillo,Bellas Vistas
26,,Food & Drink Shop,40.449115293065304,-3.704577516764249,¡AY MADRE! La Fruta,Bellas Vistas
27,"C. Lerida, 5",Food & Drink Shop,40.45217458585327,-3.7006976580872877,Advinum,Bellas Vistas
28,"C. Almansa, 75-79",Food & Drink Shop,40.44969909587546,-3.710502245798491,Caprabo,Bellas Vistas
29,Mercado de San Enrique,Food & Drink Shop,40.455939896182855,-3.700595498085022,"Aves, Huevos Y Caza - J. Carlos Ranz",Bellas Vistas
30,Juan Pantoja 3,Food & Drink Shop,40.45003325263195,-3.704237937927246,Supermercado Maxcoop,Bellas Vistas
31,,Food & Drink Shop,40.45005719647994,-3.704344617751352,Supermercado Latinoamericano,Bellas Vistas
32,Hernani 12,Food & Drink Shop,40.449141814168954,-3.704701399654464,Supermercado El Gigante,Bellas Vistas
0,Bravo Murillo,Clothing Store,40.45387888866862,-3.703204914629229,Mothercare,Bellas Vistas
1,,Clothing Store,40.456675,-3.703694,Linong,Bellas Vistas
2,Bravo Murillo,Clothing Store,40.451483,-3.703164,Zapateria Javi,Bellas Vistas
3,,Clothing Store,40.45395206215865,-3.7030711250761055,Bata,Bellas Vistas
4,"Calle Bravo Murillo, 221",Clothing Store,40.45721232891083,-3.7018561363220215,Moda Vaquera Hollywood,Bellas Vistas
5,Bravo Murillo 204,Clothing Store,40.45645930591604,-3.701950032123189,C&A,Bellas Vistas
6,,Clothing Store,40.45514849604292,-3.7026202073347956,Rosyma,Bellas Vistas
7,"C. Juan de Olias, 21",Clothing Store,40.4533208489587,-3.7010445043563904,Menkes,Bellas Vistas
8,"C. Francos Rodríguez, 23",Clothing Store,40.456482,-3.705569,Zapatería Marbella,Bellas Vistas
9,,Clothing Store,40.450646,-3.703245,Calzados Guimaraes,Bellas Vistas
10,,Clothing Store,40.44977106215664,-3.7035270020408277,Tino González,Bellas Vistas
11,"Calle de Jaén, 1",Clothing Store,40.45060902233313,-3.7034625843945537,Okeysi,Bellas Vistas
12,"C. Bravo Murillo, 167",Clothing Store,40.452438787245306,-3.703199959454289,M&S,Bellas Vistas
13,"C. Bravo Murillo, 174-176",Clothing Store,40.453919368184145,-3.7026500701904297,Inside,Bellas Vistas
14,C. Bravo Murillo 119,Clothing Store,40.44911268118228,-3.7046804772981994,Bershka,Bellas Vistas
15,,Clothing Store,40.454302036107215,-3.7028431881333828,Machín,Bellas Vistas
16,,Clothing Store,40.450925,-3.709557,Lorena Y Miranda,Bellas Vistas
17,,Clothing Store,40.451486,-3.703288,Carmen Carmena,Bellas Vistas
18,,Clothing Store,40.45463021538448,-3.703477449997956,Rufskin,Bellas Vistas
19,Bravo Murillo 139,Clothing Store,40.45037,-3.703239,Huellas,Bellas Vistas
20,"Calle de Bravo Murillo, 227, 28020 Madrid",Clothing Store,40.457114504995864,-3.701708473844931,Sastrería Jajoan,Bellas Vistas
21,Calle Avila 33,Clothing Store,40.45398396126688,-3.7026945341585136,Jose Illana,Bellas Vistas
0,,Bus Stop,40.452873,-3.7129698,Parada EMT #2396,Bellas Vistas
1,"Calle Juan de Olías, 2",Bus Stop,40.4534,-3.70292,Parada EMT 2386,Bellas Vistas
0,C/ Bravo Murillo,Metro Station,40.45428,-3.70283,Metro Estrecho,Bellas Vistas
1,C/ Bravo Murillo 135,Metro Station,40.450196284794885,-3.7034573794032055,Metro Alvarado,Bellas Vistas
2,Av. de Pablo Iglesias 94,Metro Station,40.45768675151557,-3.7111708019737053,Metro Francos Rodríguez,Bellas Vistas
3,,Metro Station,40.451080322265625,-3.703169345855713,Anden Linea 2 Cuatro Caminos,Bellas Vistas
0,Oudrid 9,Arts & Entertainment,40.454175,-3.706872,Rodaje TAI,Bellas Vistas
1,Jerónima Llorente 7,Arts & Entertainment,40.455778,-3.705343,Academia Ludosport Madrid,Bellas Vistas
2,C/ San Valeriano 4,Arts & Entertainment,40.45055106828069,-3.710177326209737,El Templo. Escuela de artes escénicas,Bellas Vistas
3,Plaza De castilla,Arts & Entertainment,40.457461,-3.707055,monumento a Calvo Sotelo,Bellas Vistas
4,Calle Castilla 60,Arts & Entertainment,40.453213189524966,-3.707714080810547,Restaura y Recupera - taller de restauración,Bellas Vistas
5,,Arts & Entertainment,40.453229780274874,-3.711824874720335,Rabidalifestyle,Bellas Vistas
6,Pamplona 41,Arts & Entertainment,40.45541312591069,-3.706600655675485,P41,Bellas Vistas
7,"Calle de Margaritas, 13",Arts & Entertainment,40.45605260000001,-3.70719208,Futbolin Madrid,Bellas Vistas
8,Calle de Numancia,Arts & Entertainment,40.456833239999995,-3.7100971,Siestódromo,Bellas Vistas
9,"Calle Bravo Murillo, 155",Arts & Entertainment,40.451747743078606,-3.7032508850097656,Codere apuestas,Bellas Vistas
10,Wad Ras 19,Arts & Entertainment,40.455673,-3.708017,FEDROM Asociaciones Rumanas,Bellas Vistas
11,calle del las mercedes 6,Arts & Entertainment,40.45441,-3.7020304,Nativos De Macondo,Bellas Vistas
12,"C. La Coruña, 18",Arts & Entertainment,40.45539771389708,-3.7007546398610103,Museo Tiflológico,Bellas Vistas
13,C/ Almansa 6,Arts & Entertainment,40.448809763261195,-3.7045230083885947,Centro Cultural José Espronceda,Bellas Vistas
14,,Arts & Entertainment,40.4535141545405,-3.702942291025837,Parroquia Sant Francisco De Sales,Bellas Vistas
15,calle jaen,Arts & Entertainment,40.45047769300256,-3.7033486149135033,tik books,Bellas Vistas
16,C/ de La Coruña 11,Arts & Entertainment,40.455421503884885,-3.700718879699707,Subunder,Bellas Vistas
17,"abel, 1",Arts & Entertainment,40.44971002509105,-3.7073971664131853,teatro Asura,Bellas Vistas
18,Lérida 7,Arts & Entertainment,40.452394,-3.701287,Gatoguai,Bellas Vistas
19,,Arts & Entertainment,40.456895,-3.705423,Mojito's Party,Bellas Vistas
20,,Arts & Entertainment,40.4561169,-3.7100205,Felizmente soñando,Bellas Vistas
21,,Arts & Entertainment,40.44925021597396,-3.707932372478376,Cuatro Ocas,Bellas Vistas
22,San Valeriano 24,Arts & Entertainment,40.451454,-3.708968,Taller De Casqueria,Bellas Vistas
23,Lerida 41,Arts & Entertainment,40.455172044885174,-3.70057804,Sapos Y Princesas,Bellas Vistas
24,"Almansa, 47",Arts & Entertainment,40.44889839918289,-3.7076604366302495,"Rock Guitar Experience, S.L.",Bellas Vistas
25,,Arts & Entertainment,40.453928784213886,-3.703799539143683,La Selva Radio,Bellas Vistas
26,"Calle de las Carolinas, 4",Arts & Entertainment,40.45084744352313,-3.7040027041204233,Escuela de Danza Pilar Beltran,Bellas Vistas
27,,Arts & Entertainment,40.448923760622854,-3.704701399654464,Hospital De maudes,Bellas Vistas
28,Avelino Montero Ríos 8,Arts & Entertainment,40.45067006847542,-3.706469535827637,Taller de pintura ATELIER 8,Bellas Vistas
29,,Arts & Entertainment,40.450347,-3.70403,Me Pica,Bellas Vistas
30,"Calle de Francos Rodríguez, 15",Arts & Entertainment,40.4563766487941,-3.704699277877807,Codere apuestas,Bellas Vistas
31,Calle de Teruel 11,Arts & Entertainment,40.45168659999999,-3.7021111000000246,Triny Kelly Studio,Bellas Vistas
0,,Park,40.45054211967454,-3.710425119695682,Parque Federico Rubio,Bellas Vistas
1,Parque,Park,40.4512825012207,-3.706143617630005,LaGuarida Tenerife,Bellas Vistas
0,"c/ Francisco de Salas, 22",Athletics & Sports,40.45336,-3.7051694,Club Deportivo Tsunami,Bellas Vistas
1,Francisco Salas 25,Athletics & Sports,40.45278771729753,-3.7054694803401795,The Dance Factory,Bellas Vistas
2,"C/ Federico Rubio y Galí, 49",Athletics & Sports,40.45289285012363,-3.7070106322176155,Gimnasio wellsport club,Bellas Vistas
3,,Athletics & Sports,40.452893,-3.705227,Yawara Jitsu,Bellas Vistas
